Name,Image URL,Price,Manufacturer,Part #,Capacity,Price / GB,Type,Cache,Form Factor,Interface,NVME
Western Digital Gold,//cdna.pcpartpicker.com/static/forever/images/product/6a1e7967ad6f223d2670941f18a8583e.256p.jpg,$319.99 ,"
Western Digital
",WD141KRYZ,"
14 TB
","
$0.023
","
7200 RPM
","
512 MB
","
3.5",,
TEAMGROUP GX1,//cdna.pcpartpicker.com/static/forever/images/product/571629ef1cd25eccd5d257c13cf695f0.256p.jpg,$42.99 ,"
TEAMGROUP
",T253X1240G0C101,"
240 GB
","
$0.179
","
SSD
",N/A,"
2.5",,
PNY XLR8 CS3140 w/Heatsink,//cdna.pcpartpicker.com/static/forever/images/product/ad677b5ac27e4e20d4b848ed35356a7c.256p.jpg,$628.05 ,"
PNY
",M280CS3140HS-2TB-RB,"
2 TB
","
$0.314
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Caviar Blue,https://m.media-amazon.com/images/I/51mHVMyLvhL.jpg,$99.72 ,"
Western Digital
",WD10EALX,"
1 TB
","
$0.100
","
7200 RPM
","
32 MB
","
3.5",,
Verbatim Vi7000G,//cdna.pcpartpicker.com/static/forever/images/product/f72f99bba29a0a9fd99971b378c322ab.256p.jpg,$79.98 ,"
Verbatim
",49367,"
1 TB
","
$0.080
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Corsair CSSD-F4000GBMP600PXT,https://m.media-amazon.com/images/I/31FEL4CL8NL.jpg,$400.99 ,"
Corsair
",CSSD-F4000GBMP600PXT,"
4 TB
","
$0.100
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Seagate Momentus 5400.6,https://m.media-amazon.com/images/I/51ZT2LEimQL.jpg,$29.99 ,"
Seagate
",ST9250315AS,"
250 GB
","
$0.120
","
5400 RPM
","
8 MB
","
2.5",,
Seagate BarraCuda,//cdna.pcpartpicker.com/static/forever/images/product/3f4b76a471ff0ed80b3e6abd3b8a351f.256p.jpg,$33.50 ,"
Seagate
",ST500LM030,"
500 GB
","
$0.067
","
5400 RPM
","
128 MB
","
2.5",,
Toshiba XG5,//cdna.pcpartpicker.com/static/forever/images/product/e57cd05ab9698351d7c7dc371aad7de6.256p.jpg,,"
Toshiba
",KXG50ZNV1T02,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Intenso 3812440,https://m.media-amazon.com/images/I/416VP2oIeqL.jpg,$26.95 ,"
Intenso
",3812440,"
256 GB
","
$0.105
","
SSD
",N/A,"
2.5",,
Inland Platinum,https://m.media-amazon.com/images/I/41j6hXqWHIL.jpg,,"
Inland
",1TB NVME QLC V2,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Western Digital Red SN700,//cdna.pcpartpicker.com/static/forever/images/product/4cc77cd9ea634339be473b14c841abab.256p.jpg,$311.00 ,"
Western Digital
",WDS200T1R0C,"
2 TB
","
$0.155
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Western Digital Gold,//cdna.pcpartpicker.com/static/forever/images/product/a81cbdead15323d3ab3ff2960df064f9.256p.jpg,$419.99 ,"
Western Digital
",WD202KRYZ,"
20 TB
","
$0.021
","
7200 RPM
","
512 MB
","
3.5",,
Lexar NS100,//cdna.pcpartpicker.com/static/forever/images/product/f92ba1921e2df05e51d4756eb86ada07.256p.jpg,,"
Lexar
",LNS100-256RB,"
256 GB
",N/A,"
SSD
",N/A,"
2.5",,
Kingston A400,//cdna.pcpartpicker.com/static/forever/images/product/55cb16a1d1ad24b971555a5c8fa9669c.256p.jpg,$50.99 ,"
Kingston
",SA400M8/480G,"
480 GB
","
$0.106
","
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
TEAMGROUP MP44,//cdna.pcpartpicker.com/static/forever/images/product/6d19be6a37c18dd53b90cd62cf7e929c.256p.jpg,$58.86 ,"
TEAMGROUP
",TM8FPW512G0C101,"
512 GB
","
$0.115
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Purple,//cdna.pcpartpicker.com/static/forever/images/product/372a8a741c0c8be80dd6337585fbba21.256p.jpg,$73.00 ,"
Western Digital
",WD20PURZ,"
2 TB
","
$0.036
","
5400 RPM
","
64 MB
","
3.5",,
PNY CS2130,//cdna.pcpartpicker.com/static/forever/images/product/90346f63f185db867fe9f5a2ed9433d9.256p.jpg,$99.99 ,"
PNY
",M280CS2130-1TB-RB,"
1 TB
","
$0.100
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate SkyHawk,//cdna.pcpartpicker.com/static/forever/images/product/b6eb6861dbea81fc889c346abcb81425.256p.jpg,$89.00 ,"
Seagate
",ST2000VX008,"
2 TB
","
$0.045
","
5900 RPM
","
64 MB
","
3.5",,
Asus ROG RAIDR,https://m.media-amazon.com/images/I/41F+CCiLh6L.jpg,,"
Asus
","RAIDR EXPRESS, 90MB0G60-M0EAY0","
240 GB
",N/A,"
SSD
",N/A,"
PCIe
","
PCIe x4
",No
Kingston HyperX Fury,https://m.media-amazon.com/images/I/41ElJxXwpBL.jpg,,"
Kingston
",SHFS37A/120G,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Kingston A1000,//cdna.pcpartpicker.com/static/forever/images/product/11c2dfb1faa129c2b06e59e1b812293b.256p.jpg,,"
Kingston
",SA1000M8/240G,"
240 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Intel MEMPEK1J032GAXT,https://m.media-amazon.com/images/I/41EuwhNE55L.jpg,,"
Intel
",MEMPEK1J032GAXT,"
32 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X2
",No
PNY CS900,//cdna.pcpartpicker.com/static/forever/images/product/20c63946a24bdfd42e574d2855c16560.256p.jpg,$299.99 ,"
PNY
",SSD7CS900-4TB-RB,"
4 TB
","
$0.075
","
SSD
",N/A,"
2.5",,
Intel 760p,//cdna.pcpartpicker.com/static/forever/images/product/0b67e0dcfdf105e6e67f3a5a526effcc.256p.jpg,$109.00 ,"
Intel
",SSDPEKKW010T8X1,"
1 TB
","
$0.109
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate BarraCuda Pro,//cdna.pcpartpicker.com/static/forever/images/product/1d9b58d4415d51cc0c70a5f2978bc3dd.256p.jpg,$350.00 ,"
Seagate
",ST12000DM0007,"
12 TB
","
$0.029
","
7200 RPM
","
256 MB
","
3.5",,
Apacer AS2280P4,//cdna.pcpartpicker.com/static/forever/images/product/856ce545a9ccf579dd2d47ea9bf55f17.256p.jpg,,"
Apacer
",AP256GAS2280P4-1,"
256 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Patriot P300,https://m.media-amazon.com/images/I/41ZVvQc0tFL.jpg,$29.59 ,"
Patriot
",P300P256GM28US,"
256 GB
","
$0.116
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Nextorage NN5PRO,//cdna.pcpartpicker.com/static/forever/images/product/a031c0a66cf144151752d9a825b51096.256p.jpg,$399.99 ,"
Nextorage
","NN5PRO-2TB1BH/XNE SYM, NN5PRO-2TB1BH","
2 TB
","
$0.200
","
SSD
","
4096 MB
","
M.2-2280
","
M.2 PCIe 4.0 X8
",No
Seagate FireCuda 540 w/Heatsink,//cdna.pcpartpicker.com/static/forever/images/product/b2af4ffe00c9ebc58372c6e59974b9bc.256p.jpg,,"
Seagate
",ZP2000GM3A014,"
2 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 5.0 X4
",No
Western Digital Blue,//cdna.pcpartpicker.com/static/forever/images/product/f151e93d151cba3424d6d8700265c5e8.256p.jpg,$86.89 ,"
Western Digital
",WDS500G1B0A,"
500 GB
","
$0.174
","
SSD
",N/A,"
2.5",,
Verbatim Vi3000,//cdna.pcpartpicker.com/static/forever/images/product/09403a3cafd4c1ba5d776e0ba946fa81.256p.jpg,$27.99 ,"
Verbatim
","70871, 49373","
256 GB
","
$0.109
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Western Digital Caviar Blue,https://images-na.ssl-images-amazon.com/images/I/415-6cY06RL.jpg,,"
Western Digital
",WD3200AAJS,"
320 GB
",N/A,"
7200 RPM
","
8 MB
","
3.5",,
Samsung Spinpoint F1 DT,/static/forever/img/no-image.png,$99.99 ,"
Samsung
",HD103UJ,"
1 TB
","
$0.100
","
7200 RPM
","
32 MB
","
3.5",,
Western Digital Red,//cdna.pcpartpicker.com/static/forever/images/product/76e5f40a91ac5934c51cd0b1f050e398.256p.jpg,$123.00 ,"
Western Digital
",WD20EFRX,"
2 TB
","
$0.062
","
5400 RPM
","
64 MB
","
3.5",,
ADATA Ultimate SU650,//cdna.pcpartpicker.com/static/forever/images/product/3cdd3cc00f1253af661d82448c0b899b.256p.jpg,$31.20 ,"
ADATA
",ASU650NS38-240GT-C,"
240 GB
","
$0.130
","
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Samsung MZVPV512HDGL-00000,//cdna.pcpartpicker.com/static/forever/images/product/561b699ac489087ba0d6f94faa8a0377.256p.jpg,$204.49 ,"
Samsung
",MZVPV512HDGL-00000,"
512 GB
","
$0.399
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
KIOXIA EXCERIA PLUS G2,//cdna.pcpartpicker.com/static/forever/images/product/3f1519ba1df50f415e0e41dd05fac55d.256p.jpg,,"
KIOXIA
",LRD20Z500GG8,"
500 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate Exos X22,//cdna.pcpartpicker.com/static/forever/images/product/0d3c56f6c2e600fffd0c17995ba85415.256p.jpg,,"
Seagate
",ST22000NM002E,"
22 TB
",N/A,"
7200 RPM
","
512 MB
","
3.5",,
Transcend 110S,//cdna.pcpartpicker.com/static/forever/images/product/f44afec3e50e865eb5ff597bfbc51656.256p.jpg,$99.99 ,"
Transcend
",TS1TMTE110S,"
1 TB
","
$0.100
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Patriot P300,//cdna.pcpartpicker.com/static/forever/images/product/cc6077c827ca064a611043fdfa570e9c.256p.jpg,$47.92 ,"
Patriot
",P300P512GM28US,"
512 GB
","
$0.094
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Integral M2,//cdna.pcpartpicker.com/static/forever/images/product/fcca9ee8201c61dce668024606f7234a.256p.jpg,,"
Integral
",INSSD500GM280NM2,"
500 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
KIOXIA EXCERIA,//cdna.pcpartpicker.com/static/forever/images/product/20c39a2ab3c801fee8c7c8f4afc77f8d.256p.jpg,,"
KIOXIA
",LRC10Z250GG8,"
250 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate Exos 7E8 512e,//cdna.pcpartpicker.com/static/forever/images/product/ae54441dec9c942100012625e32e15d7.256p.jpg,$264.50 ,"
Seagate
",ST8000NM004A,"
8 TB
","
$0.033
","
7200 RPM
","
256 MB
","
3.5",,
Seagate Barracuda 7200.10,https://images-na.ssl-images-amazon.com/images/I/61jYbQqNlIL.jpg,,"
Seagate
",ST380215AS,"
80 GB
",N/A,"
7200 RPM
","
2 MB
","
3.5",,
Crucial MX300,https://images-fe.ssl-images-amazon.com/images/I/51zuGjCd1UL.jpg,,"
Crucial
",CT750MX300SSD1,"
750 GB
",N/A,"
SSD
",N/A,"
2.5",,
Samsung SM961,//cdna.pcpartpicker.com/static/forever/images/product/a7905c2bcf8543df553170381303f1e2.256p.jpg,,"
Samsung
",MZVKW1T0HMLH-00000,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Western Digital Black NVMe,//cdna.pcpartpicker.com/static/forever/images/product/377618c68fd88c16bac661e1d335d00a.256p.jpg,,"
Western Digital
",WDS100T2X0C,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Samsung MZ1LV960HCJH,/static/forever/img/no-image.png,,"
Samsung
",MZ1LV960HCJH,"
960 GB
",N/A,"
SSD
",N/A,"
M.2-22110
","
M.2 PCIe 3.0 X4
",No
Inland Platinum,https://m.media-amazon.com/images/I/41TzCIE3SbL.jpg,$199.99 ,"
Inland
",2TB NVME QLC V2,"
2 TB
","
$0.100
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate SkyHawk AI,//cdna.pcpartpicker.com/static/forever/images/product/acf4900d3c3e934fe3c031084f90f61c.256p.jpg,$199.99 ,"
Seagate
",ST8000VE001,"
8 TB
","
$0.025
","
7200 RPM
","
256 MB
","
3.5",,
Hitachi Ultrastar 7K6000,/static/forever/img/no-image.png,$87.73 ,"
Hitachi
",0F23005,"
4 TB
","
$0.022
","
7200 RPM
","
128 MB
","
3.5",,
Western Digital Caviar Black,//cdna.pcpartpicker.com/static/forever/images/product/4701cf29d9a29ffbfb401458ebf567f6.256p.jpg,$197.98 ,"
Western Digital
",WD4004FZWX,"
4 TB
","
$0.049
","
7200 RPM
","
128 MB
","
3.5",,
Silicon Power A58,https://m.media-amazon.com/images/I/41pTVqPFWqL.jpg,,"
Silicon Power
",SU001TBSS3A58A25CA,"
1 TB
",N/A,"
SSD
",N/A,"
2.5",,
Patriot P300,//cdna.pcpartpicker.com/static/forever/images/product/60bfdc77a2f187a4342848e532a4190c.256p.jpg,$81.14 ,"
Patriot
",P300P1TBM28US,"
1 TB
","
$0.081
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Crucial MX300,https://m.media-amazon.com/images/I/51A--ti9zsL.jpg,$268.44 ,"
Crucial
",CT2050MX300SSD1,"
2.05 TB
","
$0.131
","
SSD
",N/A,"
2.5",,
Crucial MX100,https://m.media-amazon.com/images/I/51xsiFBN-WL.jpg,,"
Crucial
",CT128MX100SSD1,"
128 GB
",N/A,"
SSD
",N/A,"
2.5",,
Samsung 850 Pro,https://m.media-amazon.com/images/I/31yGv2rrRML.jpg,,"
Samsung
",MZ-7KE128BW,"
128 GB
",N/A,"
SSD
",N/A,"
2.5",,
XPG SX6000 Lite,//cdna.pcpartpicker.com/static/forever/images/product/753164a895848b0ed155b49d02388a56.256p.jpg,,"
XPG
",ASX6000LNP-1TT-C,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Integral UltimaPro X2,https://m.media-amazon.com/images/I/41rasQaFUuL.jpg,,"
Integral
",INSSD480GM280NUPX2,"
480 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate IronWolf NAS,https://m.media-amazon.com/images/I/417ttcUUATL.jpg,$94.99 ,"
Seagate
",ST3000VN006,"
3 TB
","
$0.032
","
5400 RPM
","
256 MB
","
3.5",,
Corsair MP600,//cdna.pcpartpicker.com/static/forever/images/product/d696dc53aebd7eb1f14f01dd7f89ecf2.256p.jpg,,"
Corsair
",CSSD-F500GBMP600R2,"
500 GB
","
$0.130
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Silicon Power UD85,//cdna.pcpartpicker.com/static/forever/images/product/b80655b61313a25a93040d7c5a41e56c.256p.jpg,,"
Silicon Power
",SP250GBP44UD8505,"
250 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Seagate Constellation ES,https://images-na.ssl-images-amazon.com/images/I/41ZOiHe0arL.jpg,$51.00 ,"
Seagate
",ST1000NM0011,"
1 TB
","
$0.051
","
7200 RPM
","
64 MB
","
3.5",,
Western Digital Blue,//cdna.pcpartpicker.com/static/forever/images/product/0ac8405623f759a935d6b83298c02f10.256p.jpg,$92.99 ,"
Western Digital
",WDS250G1B0A,"
250 GB
","
$0.372
","
SSD
",N/A,"
2.5",,
Hitachi Travelstar 5K1000,//cdna.pcpartpicker.com/static/forever/images/product/8295b0cb01eed17c2b662f1aed512c03.256p.jpg,,"
Hitachi
",0J22413,"
1 TB
",N/A,"
5400 RPM
","
8 MB
","
2.5",,
Toshiba MQ01ABD050V,https://m.media-amazon.com/images/I/41xX1NyKmrL.jpg,,"
Toshiba
",MQ01ABD050V,"
500 GB
",N/A,"
5400 RPM
",N/A,"
2.5",,
Apacer AS350 PANTHER,//cdna.pcpartpicker.com/static/forever/images/product/1e4f361f428f1affdc791f09c9c7cbb6.256p.jpg,,"
Apacer
",AP256GAS350-1,"
256 GB
",N/A,"
SSD
",N/A,"
2.5",,
Fantom Drives VENOM8,//cdna.pcpartpicker.com/static/forever/images/product/84ba0ce856bb03995f18737d7c21e62b.256p.jpg,$144.94 ,"
Fantom Drives
",VM8X20,"
2 TB
","
$0.072
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Caviar Green,/static/forever/img/no-image.png,,"
Western Digital
",WD10EARS,"
1 TB
",N/A,"
5400 RPM
","
64 MB
","
3.5",,
Samsung 830,https://m.media-amazon.com/images/I/31geAc6WUmL.jpg,,"
Samsung
",MZ-7PC256B/WW,"
256 GB
",N/A,"
SSD
",N/A,"
2.5",,
Corsair Force LE,//cdna.pcpartpicker.com/static/forever/images/product/f863f184d21e5c4f9ab12e647b50feac.256p.jpg,,"
Corsair
",CSSD-F240GBLEB,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
SanDisk X400,//cdna.pcpartpicker.com/static/forever/images/product/a7aa6726c9bda8384df5d76ea257fab6.256p.jpg,$164.00 ,"
SanDisk
",SD8SN8U-128G-1122,"
128 GB
","
$1.281
","
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Seagate Barracuda ES,//cdna.pcpartpicker.com/static/forever/images/product/4613bc52e08867ab377b6af265b23917.256p.jpg,$58.40 ,"
Seagate
",ST3750640NS,"
750 GB
","
$0.078
","
7200 RPM
","
16 MB
","
3.5",,
Seagate Exos 7E10 512n,//cdna.pcpartpicker.com/static/forever/images/product/5d5e56ad7fe519c6ea7dbe405cae6eb5.256p.jpg,$206.11 ,"
Seagate
",ST6000NM000B,"
6 TB
","
$0.034
","
7200 RPM
","
256 MB
","
3.5",,
Sabrent Rocket 4.0,https://m.media-amazon.com/images/I/41DcgAr4IgL.jpg,$39.99 ,"
Sabrent
",SB-2130-256,"
256 GB
","
$0.156
","
SSD
",N/A,"
M.2-2230
","
M.2 PCIe 4.0 X4
",No
Toshiba V300,//cdna.pcpartpicker.com/static/forever/images/product/013be0d305adb79474c86f52df650a0b.256p.jpg,,"
Toshiba
",HDWU110UZSVA,"
1 TB
",N/A,"
5700 RPM
",N/A,"
3.5",,
ADATA XPG GAMMIX S50 Lite,//cdna.pcpartpicker.com/static/forever/images/product/61959e3ff7f2591e8f040dbe7e49c1a9.256p.jpg,$300.00 ,"
ADATA
",AGAMMIXS50L-2T-C,"
2 TB
","
$0.150
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Transcend 250H,https://m.media-amazon.com/images/I/41OL3y5doIL.jpg,$218.02 ,"
Transcend
",TS2TMTE250H,"
2 TB
","
$0.109
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
ADATA XPG GAMMIX S70,//cdna.pcpartpicker.com/static/forever/images/product/bb2a09c19d1cc0a12553e5a3b894217b.256p.jpg,,"
ADATA
",AGAMMIXS70-2T-C,"
2 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
VisionTek DLX4,//cdna.pcpartpicker.com/static/forever/images/product/464f4696938fef4c023fa3d901c77067.256p.jpg,$189.98 ,"
VisionTek
",901563,"
2 TB
","
$0.095
","
SSD
",N/A,"
M.2-2242
","
M.2 PCIe 4.0 X4
",No
Seagate IronWolf 125,//cdna.pcpartpicker.com/static/forever/images/product/0ccaab1f9921ad6d4f2ba98120a6b2bb.256p.jpg,,"
Seagate
",ZA500NM1A002,"
500 GB
",N/A,"
SSD
",N/A,"
2.5",,
Apacer AS2280Q4U,https://m.media-amazon.com/images/I/31duFJuAxkL.jpg,,"
Apacer
",AP2TBAS2280Q4U-1,"
2 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Purple,//cdna.pcpartpicker.com/static/forever/images/product/1fa2c0f2fbfa249f38e4b0d0e7d54d0b.256p.jpg,$90.00 ,"
Western Digital
",WD30PURX,"
3 TB
","
$0.030
","
5400 RPM
","
64 MB
","
3.5",,
Toshiba PH3500U-1I72,https://m.media-amazon.com/images/I/319T-JjIKbL.jpg,$169.00 ,"
Toshiba
",PH3500U-1I72,"
5 TB
","
$0.034
","
7200 RPM
","
128 MB
","
3.5",,
Lexar Professional NM800PRO w/Heatsink,//cdna.pcpartpicker.com/static/forever/images/product/efd188b8bf6db9f576ffa8af7364e1bf.256p.jpg,$89.99 ,"
Lexar
",LNM800P001T-RN8NG,"
1 TB
","
$0.090
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
ADATA Ultimate SU650,//cdna.pcpartpicker.com/static/forever/images/product/e04198609fba11be6a15580c17667688.256p.jpg,$11.99 ,"
ADATA
",ASU650NS38-120GT-C,"
120 GB
","
$0.100
","
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Inland Gaming Performance Plus,https://m.media-amazon.com/images/I/31sRhU-Z6oL.jpg,$92.99 ,"
Inland
","618996746248, 1TB PER SSD PS5","
1 TB
","
$0.093
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Scorpio Blue,https://m.media-amazon.com/images/I/41tyH2hXn+L.jpg,$89.00 ,"
Western Digital
",WD800BEVS,"
80 GB
","
$1.113
","
5400 RPM
","
8 MB
","
2.5",,
Western Digital Blue,https://m.media-amazon.com/images/I/51KLhEOkRgL.jpg,,"
Western Digital
",WD10J31X,"
1 TB
",N/A,"
Hybrid
","
64 MB
","
2.5",,
Western Digital Black,https://m.media-amazon.com/images/I/51fha8jlRDL.jpg,,"
Western Digital
",WD5001FZWX,"
5 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Crucial BX500,//cdna.pcpartpicker.com/static/forever/images/product/a5c0d1d69051ff1b7676ae93f7752c03.256p.jpg,,"
Crucial
",CT960BX500SSD1,"
960 GB
",N/A,"
SSD
",N/A,"
2.5",,
Lexar NQ710,https://m.media-amazon.com/images/I/31gASpxk+LL.jpg,,"
Lexar
","LNQ710X001T-RNNNU, LNQ710X001T-RNNNG","
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Seagate SkyHawk Surveillance +Rescue,//cdna.pcpartpicker.com/static/forever/images/product/b5f5bbd7e1ad114ddbfea2a540452e01.256p.jpg,$179.99 ,"
Seagate
",ST8000VX010,"
8 TB
","
$0.022
","
5400 RPM
","
256 MB
","
3.5",,
Micron 9300 Pro,https://m.media-amazon.com/images/I/41b2c9Z1XjL.jpg,$710.00 ,"
Micron
",MTFDHAL7T6TDP-1AT1ZABYY,"
7.68 TB
","
$0.092
","
SSD
",N/A,"
2.5",,
U.2,,,,,,,,,,,
Western Digital SanDisk Extreme,https://m.media-amazon.com/images/I/214wottcjEL.jpg,,"
Western Digital
",SDSSDX3N-2T00-G26,"
2 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
TEAMGROUP T-Create Classic,//cdna.pcpartpicker.com/static/forever/images/product/965a3ec55f6394d8b933bfccf7b56b31.256p.jpg,,"
TEAMGROUP
",TM8FPH001T0C611,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Toshiba MG04ACA100N,//cdna.pcpartpicker.com/static/forever/images/product/2b196b782c8171f84c3c358e78bcbf12.256p.jpg,$84.53 ,"
Toshiba
",MG04ACA100N,"
1 TB
","
$0.085
","
7200 RPM
","
128 MB
","
3.5",,
OCZ Colossus 2,https://m.media-amazon.com/images/I/41yHzCFD+VL.jpg,$995.00 ,"
OCZ
",OCZSSD3-2CLS460G,"
460 GB
","
$2.163
","
SSD
",N/A,"
3.5",,
Hitachi Ultrastar 7K3000,/static/forever/img/no-image.png,$83.42 ,"
Hitachi
",0F12455,"
2 TB
","
$0.042
","
7200 RPM
","
64 MB
","
3.5",,
Western Digital Caviar Green,https://images-na.ssl-images-amazon.com/images/I/51s3mIUuxiL.jpg,$229.00 ,"
Western Digital
",WDBAAY0030HNC-NRSN,"
3 TB
","
$0.076
","
5400 RPM
","
64 MB
","
3.5",,
SanDisk Ultra II,https://m.media-amazon.com/images/I/41sbX+6g4PL.jpg,$226.49 ,"
SanDisk
",SDSSDHII-960G-G25,"
960 GB
","
$0.236
","
SSD
",N/A,"
2.5",,
ADATA XPG SX8100,https://m.media-amazon.com/images/I/41XOcKZDBhL.jpg,$76.09 ,"
ADATA
",ASX8100NP-512GT-C,"
512 GB
","
$0.149
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Sabrent Rocket,https://m.media-amazon.com/images/I/41OAvLDqbkL.jpg,,"
Sabrent
",SB-1342-2TB,"
2 TB
","
$0.100
","
SSD
",N/A,"
M.2-2242
","
M.2 PCIe 3.0 X4
",No
Kingston DC1000B,//cdna.pcpartpicker.com/static/forever/images/product/b586f89948fc65a67869b037a8585ab3.256p.jpg,$82.59 ,"
Kingston
",SEDC1000BM8/240G,"
240 GB
","
$0.344
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Addlink S95,https://m.media-amazon.com/images/I/41KEN7Iw--L.jpg,$934.44 ,"
Addlink
",ad8TBS95M2P,"
8 TB
","
$0.117
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Seagate Barracuda LP,https://m.media-amazon.com/images/I/51muHdYoj9L.jpg,$118.77 ,"
Seagate
",ST32000542AS,"
2 TB
","
$0.059
","
5900 RPM
","
32 MB
","
3.5",,
Supermicro HDD-T4000-ST4000NM00,/static/forever/img/no-image.png,,"
Supermicro
",HDD-T4000-ST4000NM00,"
4 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Crucial MX200,https://m.media-amazon.com/images/I/41rohdA3AWL.jpg,,"
Crucial
",CT500MX200SSD1,"
500 GB
",N/A,"
SSD
",N/A,"
2.5",,
Hitachi Ultrastar He8,https://m.media-amazon.com/images/I/41dRGDRQhRL.jpg,$309.00 ,"
Hitachi
",0F23668,"
8 TB
","
$0.039
","
7200 RPM
","
128 MB
","
3.5",,
Kingston SSDNow KC400,https://m.media-amazon.com/images/I/41QZgJyYwsL.jpg,$74.98 ,"
Kingston
",SKC400S37/128G,"
128 GB
","
$0.586
","
SSD
",N/A,"
2.5",,
TEAMGROUP L3 EVO,https://m.media-amazon.com/images/I/41mRg7av74L.jpg,,"
TEAMGROUP
",T253LE240GTC101,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
ADATA XPG SX8200 960,https://m.media-amazon.com/images/I/51f2NFyHYVL.jpg,,"
ADATA
",ASX8200NP-960GT-C,"
960 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
